,source_desc,sector_desc,group_desc,commodity_desc,class_desc,prodn_practice_desc,util_practice_desc,statisticcat_desc,unit_desc,short_desc,domain_desc,domaincat_desc,agg_level_desc,state_ansi,state_fips_code,state_alpha,state_name,asd_code,asd_desc,county_ansi,county_code,county_name,region_desc,zip_5,watershed_code,watershed_desc,congr_district_code,country_code,country_name,location_desc,year,freq_desc,begin_code,end_code,reference_period_desc,week_ending,load_time,Value,CV (%)
3567,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2020,ANNUAL,0,0,YEAR - NOV FORECAST,,2020-11-10 12:02:34.000,132.0,
3568,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2020,ANNUAL,0,0,YEAR - OCT FORECAST,,2020-10-09 12:01:33.000,137.0,
3569,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2020,ANNUAL,0,0,YEAR - SEP FORECAST,,2020-09-11 12:03:32.000,136.0,
3570,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2019,ANNUAL,0,0,YEAR,,2024-01-09 15:00:00.000,133.0,
3571,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2019,ANNUAL,0,0,YEAR - AUG FORECAST,,2019-08-12 12:01:08.000,135.0,
3572,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2019,ANNUAL,0,0,YEAR - NOV FORECAST,,2019-11-08 12:00:46.000,133.0,
3573,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2019,ANNUAL,0,0,YEAR - OCT FORECAST,,2019-10-10 12:03:54.000,136.0,
3574,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2019,ANNUAL,0,0,YEAR - SEP FORECAST,,2019-09-12 12:01:19.000,136.0,
3575,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2018,ANNUAL,0,0,YEAR,,2024-01-09 15:00:00.000,129.0,
3576,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2018,ANNUAL,0,0,YEAR - AUG FORECAST,,2018-08-10 12:01:40.000,129.0,
3577,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2018,ANNUAL,0,0,YEAR - NOV FORECAST,,2018-11-08 12:01:20.000,130.0,
3578,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2018,ANNUAL,0,0,YEAR - OCT FORECAST,,2018-10-11 12:02:09.000,130.0,
3579,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2018,ANNUAL,0,0,YEAR - SEP FORECAST,,2018-09-12 12:02:09.000,131.0,
3580,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2017,ANNUAL,0,0,YEAR,,2019-02-06 15:00:06.000,132.0,
3581,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2017,ANNUAL,0,0,YEAR - AUG FORECAST,,2017-08-10 12:08:28.000,133.0,
3582,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2017,ANNUAL,0,0,YEAR - NOV FORECAST,,2017-11-09 12:02:08.000,136.0,
3583,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2017,ANNUAL,0,0,YEAR - OCT FORECAST,,2017-10-12 12:04:13.000,134.0,
3584,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2017,ANNUAL,0,0,YEAR - SEP FORECAST,,2017-09-12 12:01:44.000,133.0,
3585,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2016,ANNUAL,0,0,YEAR,,2019-02-06 15:00:06.000,142.0,
3586,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2016,ANNUAL,0,0,YEAR - AUG FORECAST,,2016-08-12 12:00:00.000,145.0,
3587,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2016,ANNUAL,0,0,YEAR - NOV FORECAST,,2016-11-09 13:11:41.000,147.0,
3588,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2016,ANNUAL,0,0,YEAR - OCT FORECAST,,2016-10-12 12:00:00.000,147.0,
3589,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2016,ANNUAL,0,0,YEAR - SEP FORECAST,,2016-09-12 12:00:00.000,151.0,
3590,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2015,ANNUAL,0,0,YEAR,,2019-02-06 15:00:06.000,148.0,
3591,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2015,ANNUAL,0,0,YEAR - AUG FORECAST,,2015-08-12 12:00:00.000,152.0,
3592,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2015,ANNUAL,0,0,YEAR - NOV FORECAST,,2015-11-10 12:00:00.000,148.0,
3593,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2015,ANNUAL,0,0,YEAR - OCT FORECAST,,2015-10-09 12:00:00.000,147.0,
3594,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2015,ANNUAL,0,0,YEAR - SEP FORECAST,,2015-09-11 12:00:00.000,148.0,
3595,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2014,ANNUAL,0,0,YEAR,,2019-02-06 15:00:06.000,149.0,
3596,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2014,ANNUAL,0,0,YEAR - AUG FORECAST,,2014-08-12 12:00:16.000,145.0,
3597,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2014,ANNUAL,0,0,YEAR - NOV FORECAST,,2014-11-10 12:04:43.000,157.0,
3598,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2014,ANNUAL,0,0,YEAR - OCT FORECAST,,2014-10-10 12:10:23.000,160.0,
3599,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2014,ANNUAL,0,0,YEAR - SEP FORECAST,,2014-09-11 12:00:26.000,154.0,
3600,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2013,ANNUAL,0,0,YEAR,,2019-02-06 15:00:06.000,126.0,
3601,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2013,ANNUAL,0,0,YEAR - AUG FORECAST,,2013-08-12 12:25:57.000,116.0,
3602,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2013,ANNUAL,0,0,YEAR - NOV FORECAST,,2013-11-08 14:14:29.000,130.0,
3603,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2013,ANNUAL,0,0,YEAR - SEP FORECAST,,2013-09-12 12:27:34.000,125.0,
3604,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2012,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,95.0,
3605,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2012,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-08-10 12:59:15.000,93.0,
3606,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2012,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-11-09 10:26:00.000,91.0,
3607,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2012,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-10-11 11:19:07.000,91.0,
3608,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2012,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-09-12 11:03:54.000,91.0,
3609,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2011,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,107.0,
3610,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2011,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,110.0,
3611,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2011,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,100.0,
3612,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2011,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,105.0,
3613,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2011,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,105.0,
3614,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2010,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,124.0,
3615,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2010,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,143.0,
3616,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2010,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,129.0,
3617,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2010,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,130.0,
3618,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2010,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,138.0,
3619,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2009,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,155.0,
3620,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2009,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,143.0,
3621,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2009,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,145.0,
3622,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2009,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,145.0,
3623,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2009,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,144.0,
3624,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2008,ANNUAL,0,0,YEAR,,2015-06-03 15:08:31.000,133.0,
3625,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2008,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,134.0,
3626,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2008,ANNUAL,0,0,YEAR - NOV FORECAST,,2012-01-01 00:00:00.000,137.0,
3627,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2008,ANNUAL,0,0,YEAR - OCT FORECAST,,2012-01-01 00:00:00.000,137.0,
3628,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2008,ANNUAL,0,0,YEAR - SEP FORECAST,,2012-01-01 00:00:00.000,134.0,
3629,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2007,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00.000,138.0,
3630,SURVEY,CROPS,FIELD CROPS,CORN,ALL CLASSES,ALL PRODUCTION PRACTICES,GRAIN,YIELD,BU / ACRE,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,STATE,20.0,20,KS,KANSAS,,,,,,,,0,,,9000,UNITED STATES,KANSAS,2007,ANNUAL,0,0,YEAR - AUG FORECAST,,2012-01-01 00:00:00.000,132.0,
